商品型號,商品網址,商品照片,商品標題,品牌,分類,男女款,價格,商品介紹
S81198,https://www.adidas.com/us/adilette-comfort-slides/S81198.html,"https://assets.adidas.com/images/w_600,f_auto,q_auto/b8b3eff5e2fe4a01b458a69f00ec7130_9366/Adilette_Comfort_Slides_Black_S81198_01_standard.jpg",adidas Adilette Comfort Slides - Black | adidas US,adidas,['Swim'],W,35,"Slip your tired feet into cloud-like comfort in these women's flip-flops. They feature a soft, quick-drying cloudfoam ultra footbed. The lightweight thong sandals have a synthetic upper and an EVA outsole for post-swim relief.ynthetic upper Thong construction Soft cloudfoam ultra footbed for quick-dry comfort Injected EVA outsole for lightweight comfort Imported"
EF0091,https://www.adidas.com/us/3mc-shoes/EF0091.html,"https://assets.adidas.com/images/w_600,f_auto,q_auto/c00f3ff2034541e0aacbaa0d0115b68e_9366/3MC_Shoes_White_EF0091_01_standard.jpg",adidas 3MC Shoes - White | adidas US,adidas,['Skateboarding'],U,65,"Showing off stripped-down style that is long on function, these skate shoes help you take on the toughest riding sessions. With a durable white leather upper, they have a grippy and flexible rubber outsole for superior control and outstanding board feel. Gold-accented graphics on the suede heel and tongue flash the signature style of adidas rider Jake Donnelly.egular fit Lace closure Leather upper Rubber outsole; Grippy, flexible Geoflex tread; Textile lining Imported"
BC0459,https://www.adidas.com/us/terrex-tracerocker-gtx-w/BC0459.html,"https://assets.adidas.com/images/w_600,f_auto,q_auto/469bc9412134420eb873a9ab00d02d04_9366/TERREX_TRACEROCKER_GTX_W_Blue_BC0459_01_standard.jpg",adidas TERREX TRACEROCKER GTX W - Blue | adidas US,adidas,"['Outdoor', 'Running']",W,110,"The Terrex Tracerocker Gtx W is new for  Outdoor and Running on adidas.com. Scroll through the pictures above to see more details from different angles. If you’ve tried out the Terrex Tracerocker Gtx W before, leave a review below to let us know what you thought.mported"
F99835,https://www.adidas.com/us/power-perfect-3-shoes/F99835.html,"https://assets.adidas.com/images/w_600,f_auto,q_auto/393b31dc851e4652b1baaa4d011c8985_9366/Power_Perfect_3_Shoes_Blue_F99835_01_standard.jpg",adidas Power Perfect 3 Shoes - Blue | adidas US,adidas,"['Weightlifting', 'Training']",U,130,"You already have the strength, the technique and the mentality. These men's weight lifting shoes give you the perfect platform to put your skills into practice.ynthetic upper for durability and light weight Air mesh collar for breathability Derby construction for lateral locked-down support Weight lifting-engineered, high-density, die-cut wedge midsole for a stable platform Hook-and-loop instep strap for rearfoot integrity; Integral rearfoot heel support for superb lightweight stability Adiwear outsole offers the ultimate in high-wear durability Main materials: Synthetic and textile upper / Textile lining / Rubber outsole Imported"
EF9219,https://www.adidas.com/us/supercourt-shoes/EF9219.html,"https://assets.adidas.com/images/w_600,f_auto,q_auto/2e8d887f503a48dcafb6aaa200beb76e_9366/Supercourt_Shoes_White_EF9219_01_standard.jpg",adidas Supercourt Shoes - White | adidas US,adidas,['Lifestyle'],W,90,"A distillation of 40 years of adidas court style, these shoes serve up vintage vibes with a modern feel. They're crafted of supple leather and feature shifting pastel hues. For a refined touch, they're detailed with perforated 3-Stripes and a sculpted cupsole.ace closure Leather upper Rubber outsole; Synthetic lining Imported"
EF0570,https://www.adidas.com/us/solematch-bounce-shoes/EF0570.html,"https://assets.adidas.com/images/w_600,f_auto,q_auto/4164dcd559674ca887adaaaf0104f6e5_9366/SoleMatch_Bounce_Shoes_Black_EF0570_01_standard.jpg",adidas SoleMatch Bounce Shoes - Black | adidas US,adidas,['Tennis'],W,120,These tennis shoes offer you a firm foothold on your rise to the top. They have a TPU chassis that wraps around the foot for stability. Abrasion-resistant materials protect high-risk areas from the wear and tear of intense action on court. A cushioned midsole adds comfort and flexibility to keep you on the front foot.egular fit Lace closure Abrasion-resistant textile upper; Abrasion-resistant Adituff toe Durable Adiwear outsole; Textile lining Flexible Bounce midsole cushioning Stabilizing TPU chassis Imported
BC1019,https://www.adidas.com/us/crazyflight-x-2.0-parley-shoes/BC1019.html,"https://assets.adidas.com/images/w_600,f_auto,q_auto/7849c931b0ba46a5bad8a9f400fdfaf8_9366/Crazyflight_X_2.0_Parley_Shoes_White_BC1019_01_standard.jpg",adidas Crazyflight X 2.0 Parley Shoes - White | adidas US,adidas,['Volleyball'],W,140,"Good for the oceans Endless energy Supreme stability This product is created with yarn made in collaboration with Parley for the Oceans: Some of the yarn features Parley Ocean Plastic™ which is made from recycled waste, intercepted from beaches and coastal communities before it reaches the ocean Boost is our most responsive cushioning ever, delivering incredible energy return: The more energy you give, the more you get S-shaped molded heel counter for stability, support and optimal movement of Achilles; Top-grip asymmetrical rubber outsole for maximum control and lateral support on indoor surfaces Dominate the net to take your game higher. These volleyball shoes have a breathable mesh upper that's reinforced with TPU yarn for extra on-court stability that doesn't weigh you down. Ultra-responsive cushioning gives you energy return with each jump, while a grippy rubber outsole allows maximum control when you need to move.egular fit Lockdown lacing system Mesh upper with TPU yarn reinforcements Top-grip rubber outsole Responsive Boost midsole Imported"
EE5034,https://www.adidas.com/us/eqt-gazelle-shoes/EE5034.html,"https://assets.adidas.com/images/w_600,f_auto,q_auto/d002c6304ff84ab8be13aa390150123e_9366/EQT_Gazelle_Shoes_Orange_EE5034_01_standard.jpg",adidas EQT Gazelle Shoes - Orange | adidas US,adidas,['Lifestyle'],U,110,"Based on one of adidas' most famous running shoes, the 1999 Equipment Gazelle, these sneakers have a premium leather upper with embroidered details and archive-inspired nylon stripes. Retro colors and a chunky shape give them an authentic turn-of-the-millennium feel.egular fit Lace closure Leather upper Rubber outsole; Textile lining Lightweight EVA midsole Imported"
G27986,https://www.adidas.com/us/fyw-s-97-shoes/G27986.html,"https://assets.adidas.com/images/w_600,f_auto,q_auto/d8e8f522efd347fe9222aa060105fea9_9366/FYW_S_97_Shoes_Black_G27986_01_standard.jpg",adidas FYW S-97 Shoes - Black | adidas US,adidas,['Lifestyle'],U,140,"Inspired by bold '90s fashion Built for all-day comfort A layered upper and chunky outsole recall '90s style trends Cushioned with a lightweight EVA midsole and built with a mesh upper for breathability adidas Originals celebrates the weird and wonderful style of the late '90s with the FYW S-97. This version updates the favorite oddball training shoe with a few modern tweaks. A mix of suede and mesh in the upper adds texture. A thick but lightweight EVA midsole anchors the look.ace closure Suede and mesh upper Rubber outsole Lightweight EVA midsole Soft, breathable feel Imported"
EE6130,https://www.adidas.com/us/sabalo-slip-on-shoes/EE6130.html,"https://assets.adidas.com/images/w_600,f_auto,q_auto/1a956cabe0d7414db373a9f10127fd4d_9366/Sabalo_Slip_On_Shoes_Black_EE6130_01_standard.jpg",adidas Sabalo Slip-On Shoes - Black | adidas US,adidas,['Lifestyle'],U,65,"The fisheye lens has captured many of skateboarding's historic moments. These slip-on skate shoes are inspired by the lines created by the wide angle of the fisheye lens. They have a lightweight canvas upper for breathability. The vulcanized rubber outsole has a Geoflex tread for grippy support.egular fit Slip-on construction Canvas upper Vulcanized rubber outsole; Grippy, flexible Geoflex tread; Textile lining Hugs the foot Imported"
F36308,https://www.adidas.com/us/questar-flow-shoes/F36308.html,"https://assets.adidas.com/images/w_600,f_auto,q_auto/90e4753903274d9e816fa97e013465ee_9366/Questar_Flow_Shoes_Black_F36308_01_standard.jpg",adidas Questar Flow Shoes - Black | adidas US,adidas,['Running'],W,75,Superior cushioning Comfortable performance Foot-hugging fit Cloudfoam midsole and outsole for step-in comfort and superior cushioning Enjoy the comfort and performance of OrthoLite® sockliner Sock-like construction hugs the foot Ready for the streets. These shoes borrow their modern look and feel from lightweight runners. They have a flexible knit upper with floating 3-Stripes integrated into the lacing system. Pillow-soft midsole and outsole cushioning provides all-day comfort.egular fit Lace closure Knit textile upper Combined Cloudfoam midsole and outsole Enjoy the comfort and performance of OrthoLite® Float sockliner Sock-like construction hugs the foot Imported
BD7196,https://www.adidas.com/us/adipure-sport-2.0-shoes/BD7196.html,"https://assets.adidas.com/images/w_600,f_auto,q_auto/f5ba52ede5c24fb681d0a93101181686_9366/Adipure_Sport_2.0_Shoes_White_BD7196_01_standard.jpg",adidas Adipure Sport 2.0 Shoes - White | adidas US,adidas,['Golf'],W,100,"Designed with a modern approach to a classic look, these golf shoes are built to go low in style. They feature a lightweight heathered upper with protective coating and a slightly wider forefoot for enhanced fit and stability throughout your round. A foam sockliner adds extra cushioning as you walk the links in comfort, and the Adiwear outsole offers durable grip and traction around the greens.egular fit Lace closure Lightweight heathered textile upper with polyurethane protective coating Durable Adiwear outsole; Green-friendly spikeless outsole with Traxion lugs; Slow-resilient Fitfoam Pillow sockliner EVA midsole Lightweight and low profile Slightly rounded toe and wider forefoot Imported"
EE5613,https://www.adidas.com/us/nizza-shoes/EE5613.html,"https://assets.adidas.com/images/w_600,f_auto,q_auto/3c62befb242746db8dd6aa4f014e1173_9366/Nizza_Shoes_Orange_EE5613_01_standard.jpg",adidas Nizza Shoes - Orange | adidas US,adidas,['Lifestyle'],W,70,"Inspired by '80s B-ball sneakers, these canvas shoes bring an easygoing vibe to casual streetwear. A versatile low-cut shape shows off a contrast toe cap and 3-Stripes. Refined proportions keep the look fresh.egular fit Lace closure Canvas upper with rubber toe bumper Textile lining; Vulcanized rubber outsole Enjoy the comfort and performance of OrthoLite® sockliner Durable feel Imported"
F33616,https://www.adidas.com/us/adipure-dc-shoes/F33616.html,"https://assets.adidas.com/images/w_600,f_auto,q_auto/3e9fa2d8fef848738366a80e00fb3dc0_9366/Adipure_DC_Shoes_White_F33616_01_standard.jpg",adidas Adipure DC Shoes - White | adidas US,adidas,['Golf'],W,110,"Breathable protection Step-in comfort Durable traction Enhanced stability Climastorm provides breathable water-repellent protection to keep you dry and comfortable Slow-resilient Fitfoam Pillow sockliner for extra cushioning and step-in comfort Six-spike Thintech outsole with Adiwear for long-lasting abrasion resistance and traction Low-profile Thintech EXP cleat for improved stability, traction, durability and green friendliness Play through the weather in style. Designed with extra room for a comfortable fit, these golf shoes offer breathable protection during wet and rainy rounds. Step-in cushioning lets you walk the course in comfort, and a synthetic leather upper provides stability on every drive. The durable outsole give you extra traction on soggy surfaces. omen's-specific fit with rounded toe, wide forefoot and low ceiling height Lace closure Microfiber leather upper Six-spike Thintech outsole with abrasion-resistant Adiwear; Low-profile Thintech EXP cleat Slow-resilient Fitfoam Pillow sockliner Breathable water-repellent Climastorm; 3-Stripes with extruded metal rivets Imported"
EE8175,https://www.adidas.com/us/grand-court-shoes/EE8175.html,"https://assets.adidas.com/images/w_600,f_auto,q_auto/b8bfe7ded03449b59047aa4300ecaf22_9366/Grand_Court_Shoes_White_EE8175_01_standard.jpg",adidas Grand Court Shoes - White | adidas US,adidas,['Tennis'],W,65,"Adding fresh flavor to a classic court look, these shoes flash colorful 3-Stripes on the sides. The luxe leather upper rides on a smooth rubber cupsole. An ultra-soft sockliner cushions every step as you move through the day.egular fit Lace closure Polyurethane-coated leather upper Rubber outsole; Textile lining Cloudfoam Comfort sockliner Extra-soft cushioning Imported"
EF2039,https://www.adidas.com/us/nizza-trefoil-shoes/EF2039.html,"https://assets.adidas.com/images/w_600,f_auto,q_auto/d9618befb2234f898a1eaa4801629103_9366/Nizza_Trefoil_Shoes_Grey_EF2039_01_standard.jpg",adidas Nizza Trefoil Shoes - Grey | adidas US,adidas,['Lifestyle'],W,70,"Inspired by a defining look of '80s basketball, these shoes step out with a versatile low top shape. The canvas upper gives them an easygoing feel. A contrast Trefoil logo on the side flashes adidas pride. The clean, streamlined rubber outsole is durable yet flexible.egular fit Lace closure Canvas upper with rubber toe bumper and large Trefoil Textile lining; Rubber outsole Enjoy the comfort and performance of OrthoLite® sockliner Durable feel Imported"
